,EV,TS,P,Type,E1,D3,time1
76798,19322740,600001,100000,21010,0.002405111699,0.002405111699,313075.3804
111248,19356644,500001,100000,21010,7.541800995e-05,7.541800995e-05,141854.7513
113093,19358442,600001,100000,21010,0.001475294509,0.001475294509,87634.16084
127388,19372506,600001,100000,21010,0.001171821064,0.001171821064,314653.9768
133617,19378600,700001,100000,21010,0.0005022774405,0.0005022774405,75157.83592
134955,19379904,600001,100000,21010,0.001124300002,0.001124300002,201430.1475
137293,19382185,700001,100000,21010,0.0001157176876,0.0001157176876,124198.2543
152252,19396906,800001,100000,23010,0.0002302522623,0.0002302522623,475577.0349
154299,19398771,700001,100000,21010,0.003904131742,0.003904131742,204005.7909
157105,19401513,500001,100000,21010,0.002524201644,0.002524201644,461363.1352
162723,19407033,600001,100000,21010,0.0038274188,0.0038274188,774142.6308
171360,19415553,700001,100000,21010,0.0004525076816,0.0004525076816,339903.1629
184811,19428796,400001,100000,21010,0.000209928607,0.000209928607,146546.6762
191039,19434879,900001,100000,21010,0.005416227529,0.005416227529,253254.1735
192980,19436781,500001,100000,21010,0.001508732909,0.001508732909,411039.8921
193948,19437735,600001,100000,21010,0.003112758843,0.003112758843,258973.5507
10407,19453971,200001,100000,21010,0.001170203913,0.001170203913,57653.8258
10726,19454285,500001,100000,21010,0.0003482078481,0.0003482078481,574502.087
17514,19460969,900001,100000,21010,0.001043298862,0.001043298862,350363.9447
55148,19497976,900001,100000,21010,0.002746790914,0.002746790914,13075.27038
56605,19499397,1200001,100000,21010,0.008307213808,0.008307213808,447661.8889
56649,19499429,900001,100000,21010,0.0009325202647,0.0009325202647,275050.952
72842,19515382,700001,100000,21010,0.002961042719,0.002961042719,260753.803
98454,19540576,1000001,100000,21010,0.001375492811,0.001375492811,420532.9157
107625,19549596,700001,100000,23010,0.0002585367412,0.0002585367412,536982.9596
118253,19560001,800001,100000,23010,0.001031500477,0.001031500477,68251.80529
121378,19563038,1100001,100000,21010,0.0007534491046,0.0007534491046,254840.2963
141419,19582717,400001,100000,21010,0.0001910687579,0.0001910687579,308415.2499
169489,19610360,600001,100000,21010,0.0005476136379,0.0005476136379,325446.004
177490,19618211,800001,100000,21010,0.001026413832,0.001026413832,149990.7234
188276,19628836,800001,100000,21010,0.0004748011361,0.0004748011361,50479.06713
9223,19649442,1100001,100000,21010,0.00203794853,0.00203794853,550194.263
26479,19666444,700001,100000,21010,0.000226671182,0.000226671182,337050.1636
36023,19675810,500001,100000,21010,0.0009328846506,0.0009328846506,223551.1481
51836,19691368,200001,100000,23010,0.0006236140497,0.0006236140497,318722.3847
67166,19706368,700001,100000,21010,0.001067816262,0.001067816262,1976.653989
114447,19752868,500001,100000,21010,0.0006313377653,0.0006313377653,116492.414
147526,19785369,500001,100000,23010,0.0001933799822,0.0001933799822,604648.3079
155340,19792970,700001,100000,21010,0.001082539846,0.001082539846,146291.4794
158366,19795962,600001,100000,21010,0.002109822833,0.002109822833,130728.3241
162339,19799863,700001,100000,21010,0.001237208288,0.001237208288,56132.83006
162867,19800375,700001,100000,23010,0.0001380555568,0.0001380555568,486048.4309
176545,19813797,600001,100000,21010,0.0004815640626,0.0004815640626,109778.2302
198578,19835437,700001,100000,21010,0.001329775982,0.001329775982,58534.32733
3587,19840364,800001,100000,21010,0.002977150108,0.002977150108,203493.6414
8409,19845094,500001,100000,21010,0.002103584868,0.002103584868,237536.0371
11469,19848092,500001,100000,21010,0.0014804625,0.0014804625,208153.515
30553,19866907,400001,100000,21010,0.0002571495116,0.0002571495116,372716.7149
35620,19871904,800001,100000,21010,0.00134719982,0.00134719982,76362.3077
48363,19884423,700001,100000,22010,0.00481580657,0.00481580657,666588.352
51975,19887971,700001,100000,21010,0.001917876424,0.001917876424,511400.2113
64233,19899997,1200001,100000,21010,0.001329225962,0.001329225962,381844.941
82466,19917837,500001,100000,21010,6.421746499e-05,6.421746499e-05,16589.98966
89185,19924431,1000001,100000,21010,0.002758919535,0.002758919535,147179.4776
100776,19935823,600001,100000,22010,0.002926449946,0.002926449946,214356.2451
108947,19943859,700001,100000,22010,0.0005747819221,0.0005747819221,1394.629824
115669,19950439,500001,100000,21010,0.001105084042,0.001105084042,295820.11
140133,19974478,600001,100000,21010,0.001001916372,0.001001916372,34642.43939
147943,19982156,500001,100000,21010,4.028750096e-05,4.028750096e-05,186212.0978
154728,19988825,500001,100000,23010,0.0005660937124,0.0005660937124,231640.8496
161904,19995850,700001,100000,23010,0.001287397281,0.001287397281,76264.61988
