,EV,TS,P,Type,E1,D3,time1
80711,520327,700001,100000,41018,0.0008453613912,0.0008453613912,37295.7083
81983,521549,700001,100000,41018,0.0003311726104,0.0003311726104,360445.1662
83930,522908,400001,100000,41018,9.555732187e-05,9.555732187e-05,250198.0291
86419,525324,800001,100000,41018,0.0004768050396,0.0004768050396,212445.3001
87336,526017,900001,100000,41018,0.000274338849,0.000274338849,208205.0436
88469,526925,200001,100000,37018,0.001108090689,0.001108090689,17966.30438
89327,527757,1100001,100000,41018,0.001137386476,0.001137386476,230773.7542
90208,528218,500001,100000,41018,0.001359955149,0.001359955149,5918.475983
91796,529740,500001,100000,41018,0.0002396042486,0.0002396042486,701868.0878
92711,530041,800001,100000,41018,0.0001703492361,0.0001703492361,116647.3636
92809,530090,1200001,100000,41018,0.0002244679569,0.0002244679569,458822.3822
95936,532876,700001,100000,41018,9.219506269e-05,9.219506269e-05,207300.9991
96814,533443,800001,100000,41018,0.001707564516,0.001707564516,411290.4992
97259,533831,400001,100000,41018,4.863982334e-05,4.863982334e-05,351396.7424
97678,533874,700001,100000,41018,0.0001316495767,0.0001316495767,411738.8302
98677,534726,700001,100000,41018,0.0001685853249,0.0001685853249,89434.30911
99497,535414,500001,100000,41018,0.0001908389906,0.0001908389906,573621.8881
100108,535484,400001,100000,41018,0.0001156045017,0.0001156045017,650756.1356
100311,535559,800001,100000,41018,5.099789514e-05,5.099789514e-05,8772.303064
101713,536905,800001,100000,41018,0.0004811685424,0.0004811685424,102502.0024
102558,537276,600001,100000,41018,0.0003384460546,0.0003384460546,325876.3418
102983,537557,800001,100000,41018,0.0003734880612,0.0003734880612,131965.2584
103950,538355,500001,100000,41018,0.0001343529697,0.0001343529697,319521.2914
107185,541439,400001,100000,41018,0.0003433715979,0.0003433715979,387798.3275
108112,541927,1000001,100000,41018,0.000909330318,0.000909330318,95404.78396
109182,542754,500001,100000,41018,0.0003503138106,0.0003503138106,326717.6524
109500,542877,800001,100000,41018,0.001562571369,0.001562571369,162546.6168
110269,543179,600001,100000,41018,2.395819623e-05,2.395819623e-05,205594.0228
110649,543505,700001,100000,41018,0.0002767999133,0.0002767999133,60288.69946
111158,543937,900001,100000,41018,0.0002628285224,0.0002628285224,434374.3234
111385,544047,500001,100000,41018,0.0001676615937,0.0001676615937,176250.9363
111728,544154,1000001,100000,41018,0.000615396122,0.000615396122,91151.88207
112501,544822,900001,100000,41018,0.0007739585607,0.0007739585607,410822.8058
113190,545465,500001,100000,41018,7.504101664e-05,7.504101664e-05,217716.1049
113913,546128,200001,100000,41018,0.0004907436691,0.0004907436691,186320.1021
114382,546494,200001,100000,37018,0.001128537422,0.001128537422,199617.4913
116135,548219,700001,100000,41018,0.0006887194927,0.0006887194927,335521.8497
117066,548802,500001,100000,41018,0.0001445519757,0.0001445519757,181228.8735
117601,548940,1000001,100000,41018,0.0001677190081,0.0001677190081,622483.5687
118587,549845,800001,100000,41018,0.000158671929,0.000158671929,184165.8843
120280,551082,400001,100000,41018,8.498154912e-05,8.498154912e-05,226019.1307
121694,552323,800001,100000,41018,0.0009385283773,0.0009385283773,241450.2079
125319,555703,500001,100000,41018,0.0002661978748,0.0002661978748,390882.1235
125730,555859,600001,100000,41018,0.0002336961052,0.0002336961052,46902.5453
126424,556399,800001,100000,41018,0.0002871237125,0.0002871237125,197304.7457
127091,556892,900001,100000,41018,0.0009411207562,0.0009411207562,477845.7958
127787,557398,800001,100000,41018,0.0008669365613,0.0008669365613,303040.6664
128113,557571,700001,100000,41018,0.001463144489,0.001463144489,546930.9521
129171,558449,200001,100000,41018,0.0004915740817,0.0004915740817,123714.6203
130331,559456,1000001,100000,41018,0.001718852017,0.001718852017,576283.7257
130933,559905,600001,100000,41018,0.0001504839383,0.0001504839383,683648.0223
132176,560784,600001,100000,41018,0.0004312973327,0.0004312973327,257962.1983
133199,561537,1000001,100000,41018,0.000435543936,0.000435543936,158438.1044
134328,562497,800001,100000,41018,0.0008055316862,0.0008055316862,466621.1549
135758,563640,600001,100000,41018,0.0002474808455,0.0002474808455,37554.17924
136096,563734,600001,100000,41018,0.0001219374462,0.0001219374462,440672.2378
136407,564004,700001,100000,41018,0.0007164211427,0.0007164211427,389007.9294
136602,564160,700001,100000,41018,0.001066054234,0.001066054234,53754.89833
138401,565716,900001,100000,41018,6.921883017e-05,6.921883017e-05,236879.5829
138667,565844,600001,100000,41018,0.0003679691583,0.0003679691583,583456.068
139457,566558,200001,100000,41018,0.0004888549598,0.0004888549598,35641.90037
139977,566863,800001,100000,41018,0.001200837154,0.001200837154,184367.3138
140385,567100,600001,100000,41018,0.0001475147106,0.0001475147106,265928.2383
142263,568649,900001,100000,41018,0.0003461703385,0.0003461703385,300539.2009
142588,568928,800001,100000,41018,0.0003272586459,0.0003272586459,259268.7006
142914,569021,1000001,100000,41018,9.626803444e-05,9.626803444e-05,49544.06455
143293,569344,200001,100000,41018,0.0004829917715,0.0004829917715,200318.5256
144109,569961,200001,100000,41018,0.0004843619829,0.0004843619829,395918.6831
145820,571481,900001,100000,41018,0.0008928608591,0.0008928608591,554074.3406
147714,573138,600001,100000,41018,0.0005049473631,0.0005049473631,109715.4084
149516,574708,900001,100000,41018,0.0001884428835,0.0001884428835,434058.2594
150578,575450,500001,100000,41018,6.155443147e-05,6.155443147e-05,205970.8628
151168,575683,800001,100000,41018,0.0008473979047,0.0008473979047,350758.9206
151472,575932,500001,100000,41018,0.0004082658221,0.0004082658221,298506.9382
152201,576228,600001,100000,41018,0.001135218917,0.001135218917,756295.6097
155301,578412,500001,100000,41018,0.0007730753355,0.0007730753355,10667.20303
156080,579141,500001,100000,41018,0.0002721597534,0.0002721597534,304739.8084
157054,580051,400001,100000,41018,0.000421669407,0.000421669407,219572.4859
157193,580146,1000001,100000,41018,0.0008333572558,0.0008333572558,157409.0046
159604,581969,800001,100000,41018,0.000221461782,0.000221461782,138933.522
160053,582304,700001,100000,41018,0.001031248269,0.001031248269,67984.0102
160345,582433,400001,100000,41018,0.000212171074,0.000212171074,195889.6656
161149,583147,800001,100000,41018,0.0009760409224,0.0009760409224,312275.8195
161975,583658,600001,100000,41018,0.0009260202228,0.0009260202228,43421.36309
162022,583676,800001,100000,41018,0.0003719414294,0.0003719414294,460074.4171
162221,583766,900001,100000,41018,0.0006856501115,0.0006856501115,199908.2397
163836,585287,1200001,100000,41018,0.001148584092,0.001148584092,13342.6641
164178,585596,600001,100000,41018,0.0003166254964,0.0003166254964,274638.617
164751,585730,400001,100000,41018,1.450329815e-05,1.450329815e-05,491328.9461
165840,586604,500001,100000,41018,0.0003577965438,0.0003577965438,24049.43434
166159,586607,600001,100000,41018,0.0009699762327,0.0009699762327,224614.0113
167223,586904,900001,100000,41018,0.0004468236335,0.0004468236335,133014.0589
167890,587419,800001,100000,41018,0.0007914791945,0.0007914791945,426589.4942
170241,589379,400001,100000,41018,0.0001429297677,0.0001429297677,118289.5763
171445,590468,500001,100000,41018,0.0002578573821,0.0002578573821,607936.1531
175364,593955,700001,100000,41018,0.0006634842624,0.0006634842624,188288.0623
176278,594758,700001,100000,41018,0.0001162148841,0.0001162148841,276545.7572
176948,595339,600001,100000,41018,0.0004333572949,0.0004333572949,86501.03976
178325,596435,800001,100000,41018,0.0006683943941,0.0006683943941,121999.1937
178964,596855,600001,100000,41018,0.0005410932543,0.0005410932543,334383.0637
179781,597494,800001,100000,41018,0.0004365369364,0.0004365369364,520628.5024
181155,598659,900001,100000,41018,0.0007757875923,0.0007757875923,371772.8947
181768,599155,700001,100000,41018,0.0004547515881,0.0004547515881,99058.34971
183357,600581,500001,100000,41018,0.0005255604144,0.0005255604144,268387.025
183909,600961,700001,100000,41018,0.0008552956295,0.0008552956295,60397.11398
184507,601251,600001,100000,41018,0.0005649316604,0.0005649316604,331399.1527
184784,601473,700001,100000,41018,0.0001635322724,0.0001635322724,642111.2956
185134,601749,200001,100000,41018,0.0004869551959,0.0004869551959,25096.27985
185646,601863,400001,100000,41018,0.0001331868332,0.0001331868332,149940.2551
186439,602603,500001,100000,41018,0.0003151075155,0.0003151075155,183792.3313
186898,602753,400001,100000,41018,5.648363536e-05,5.648363536e-05,21194.12976
187697,603379,900001,100000,41018,0.0002526807932,0.0002526807932,430761.7006
188525,603961,600001,100000,41018,0.000248561385,0.000248561385,420472.8561
189530,604734,700001,100000,41018,0.0006822457055,0.0006822457055,8299.22334
190892,605955,800001,100000,41018,0.0002653684726,0.0002653684726,118851.0285
192543,607325,400001,100000,41018,0.0001878724651,0.0001878724651,202968.6253
193059,607412,400001,100000,41018,0.00028132635,0.00028132635,167805.7051
193295,607602,600001,100000,41018,0.0003965763649,0.0003965763649,87198.55643
193791,608039,900001,100000,41018,0.0006828613899,0.0006828613899,111233.9003
195123,609142,700001,100000,41018,0.001049575536,0.001049575536,516162.7043
196196,610062,500001,100000,41018,0.0004571504982,0.0004571504982,129779.6664
197367,610734,1000001,100000,41018,0.0005028185914,0.0005028185914,76037.0088
197479,610759,1000001,100000,41018,0.0004883432982,0.0004883432982,200769.6318
197864,610976,500001,100000,41018,7.202467011e-05,7.202467011e-05,169132.6741
198821,611601,700001,100000,41018,0.0001308722808,0.0001308722808,286941.9841
199148,611616,1000001,100000,41018,0.000486553285,0.000486553285,49074.68257
199522,611633,200001,100000,41018,0.000493152655,0.000493152655,316449.9341
1,611801,800001,100000,41018,3.973706627e-05,3.973706627e-05,23313.23843
625,612200,1000001,100000,41018,0.0005774268062,0.0005774268062,89740.44002
2812,614142,600001,100000,41018,7.93822955e-05,7.93822955e-05,68369.90174
3950,614944,800001,100000,41018,2.26748391e-05,2.26748391e-05,164770.7666
4307,615228,800001,100000,41018,0.001413360833,0.001413360833,563417.7698
5890,616675,500001,100000,41018,0.0005473879814,0.0005473879814,700348.6766
6161,616865,700001,100000,41018,0.000848195737,0.000848195737,135096.9451
6587,616968,800001,100000,41018,0.0004544088156,0.0004544088156,341208.9526
7484,617680,800001,100000,41018,0.0002373314348,0.0002373314348,339532.9749
8585,618452,600001,100000,41018,8.70462847e-05,8.70462847e-05,169064.0705
8844,618487,500001,100000,41018,0.0007899167684,0.0007899167684,135612.4606
9785,618995,900001,100000,41018,0.002346053032,0.002346053032,310081.8915
10555,619702,800001,100000,41018,0.0003246685479,0.0003246685479,162927.6943
11162,619999,200001,100000,41018,0.0004787004793,0.0004787004793,399597.7838
11329,620091,1000001,100000,41018,0.0004303375175,0.0004303375175,422972.6113
11741,620280,700001,100000,41018,0.0004065433132,0.0004065433132,127547.2067
12360,620541,400001,100000,41018,0.0004126821321,0.0004126821321,42337.67058
13601,621445,500001,100000,41018,0.0001243798045,0.0001243798045,40851.73263
16785,624353,500001,100000,41018,8.416563761e-05,8.416563761e-05,531572.5801
18345,625538,700001,100000,41018,0.0003747567813,0.0003747567813,450690.2694
19372,626278,200001,100000,41018,0.0004838912504,0.0004838912504,6661.29167
19892,626360,400001,100000,41018,0.0001258392188,0.0001258392188,343886.3424
21085,627161,900001,100000,41018,0.001040629387,0.001040629387,278422.9169
22872,628891,1000001,100000,41018,0.0005583871903,0.0005583871903,98899.73652
24066,629523,1400001,100000,41018,0.001358468678,0.001358468678,282930.5144
25063,630218,800001,100000,41018,0.0004966129696,0.0004966129696,366968.5483
25663,630764,700001,100000,41018,0.000818195265,0.000818195265,537997.2762
27512,631841,200001,100000,41018,0.0004842199514,0.0004842199514,542325.1052
29791,633876,400001,100000,41018,0.0002922191551,0.0002922191551,231134.6225
31640,635249,900001,100000,41018,0.0004116525077,0.0004116525077,142566.3163
32005,635475,600001,100000,41018,9.971751116e-05,9.971751116e-05,130566.1801
32420,635578,800001,100000,41018,0.0003238686411,0.0003238686411,419686.6592
39174,642046,700001,100000,41018,0.0006623016553,0.0006623016553,155443.5707
40295,643009,200001,100000,41018,0.0004959299913,0.0004959299913,31259.48377
40940,643438,800001,100000,41018,0.0001189176681,0.0001189176681,52016.73345
41750,643726,1000001,100000,41018,0.0007304722706,0.0007304722706,36034.03762
42306,644080,700001,100000,41018,0.0005350598146,0.0005350598146,422753.9356
42826,644527,800001,100000,41018,0.001717847742,0.001717847742,53767.63147
43543,644670,500001,100000,41018,0.0002410317885,0.0002410317885,155055.6264
43806,644673,800001,100000,41018,0.001667949847,0.001667949847,151300.3536
44007,644725,500001,100000,41018,0.0001470870593,0.0001470870593,184501.4064
45143,645647,500001,100000,41018,0.0003922283129,0.0003922283129,216326.184
45433,645836,500001,100000,41018,0.0005896920187,0.0005896920187,687317.3496
45661,645896,400001,100000,41018,0.0004051392489,0.0004051392489,427425.2344
46611,646703,400001,100000,41018,0.0001560410514,0.0001560410514,372799.7566
47373,647114,700001,100000,41018,0.0005917339832,0.0005917339832,21734.64743
47853,647439,400001,100000,41018,0.0001874891957,0.0001874891957,119709.462
48367,647927,500001,100000,41018,0.0001248757836,0.0001248757836,264290.0239
49433,648967,400001,100000,41018,0.0004202400526,0.0004202400526,342860.4698
51421,650674,700001,100000,41018,0.001358835651,0.001358835651,24007.01613
54544,653509,800001,100000,41018,0.0003851205069,0.0003851205069,236203.0347
55058,653896,700001,100000,41018,0.001146305751,0.001146305751,291264.0253
55742,654445,400001,100000,41018,0.0002561625703,0.0002561625703,293557.3433
55977,654478,800001,100000,41018,0.0003442634968,0.0003442634968,207732.1631
56707,655059,400001,100000,41018,0.000149494643,0.000149494643,264295.3508
58233,656103,500001,100000,41018,0.0002728091283,0.0002728091283,108002.3139
60357,658177,600001,100000,41018,0.0005750420023,0.0005750420023,534892.3803
62068,659398,800001,100000,41018,0.0001330757954,0.0001330757954,660368.0757
62749,659977,400001,100000,41018,0.0002944578651,0.0002944578651,171329.1425
62956,660121,500001,100000,41018,0.000188491227,0.000188491227,515267.6168
63342,660178,500001,100000,41018,0.0002116229199,0.0002116229199,3856.219618
63670,660323,500001,100000,41018,0.0004342947479,0.0004342947479,465542.2685
65179,661787,1000001,100000,41018,0.0006192988503,0.0006192988503,39356.31866
65524,662016,500001,100000,41018,0.0004571112065,0.0004571112065,231430.3342
66400,662696,800001,100000,41018,2.508722324e-05,2.508722324e-05,107213.8564
66836,663025,1100001,100000,41018,0.0022357253,0.0022357253,257771.7594
67675,663224,400001,100000,41018,9.961240161e-05,9.961240161e-05,88356.43664
68591,663774,700001,100000,41018,0.0002295030509,0.0002295030509,277806.8339
69593,664709,1100001,100000,41018,0.0006449989773,0.0006449989773,547940.7947
69766,664737,500001,100000,41018,3.45707173e-05,3.45707173e-05,46966.16597
70029,664924,1300001,100000,41018,0.0008909674083,0.0008909674083,16682.42754
70724,665339,500001,100000,37018,0.0004383129106,0.0004383129106,179821.8669
72096,666688,500001,100000,41018,8.525228609e-05,8.525228609e-05,172542.4894
72533,666777,200001,100000,41018,0.0004929127063,0.0004929127063,312906.1176
73015,667089,400001,100000,41018,0.0001526090751,0.0001526090751,270827.5985
74671,668581,1000001,100000,41018,0.001209791798,0.001209791798,67822.91568
75782,669367,400001,100000,41018,0.0001201492171,0.0001201492171,557642.2013
77315,670390,500001,100000,41018,0.0001653338668,0.0001653338668,79810.40512
78152,671072,1000001,100000,41018,0.0009006730565,0.0009006730565,95313.42276
79034,671909,900001,100000,41018,0.0002903718824,0.0002903718824,170202.7832
79474,672191,400001,100000,41018,0.0001590101661,0.0001590101661,286502.552
80107,672530,1100001,100000,41018,0.0003900497414,0.0003900497414,156931.252
80819,673197,1000001,100000,41018,0.001830005612,0.001830005612,87462.00089
82476,674705,800001,100000,41018,0.001423835862,0.001423835862,273989.8506
82696,674787,900001,100000,41018,0.0003113354439,0.0003113354439,111979.9116
83508,675559,600001,100000,41018,0.001704229365,0.001704229365,29330.46548
84235,676111,600001,100000,41018,0.0008472944717,0.0008472944717,153479.5124
85585,677418,900001,100000,41018,0.0006235738486,0.0006235738486,258285.2265
86171,677618,500001,100000,41018,0.0004496908012,0.0004496908012,122079.286
86326,677738,700001,100000,41018,2.957363875e-05,2.957363875e-05,241704.1557
86944,678263,700001,100000,41018,0.0005185550876,0.0005185550876,135469.2037
87372,678368,800001,100000,41018,0.0007365301547,0.0007365301547,421851.8818
89733,680542,500001,100000,41018,0.0003727805859,0.0003727805859,177973.7913
91060,681761,500001,100000,41018,0.0004918259521,0.0004918259521,209930.0355
91163,681798,600001,100000,41018,0.0003634873885,0.0003634873885,220583.0758
94185,684502,500001,100000,41018,0.000171109905,0.000171109905,363403.3015
95015,685251,900001,100000,41018,0.001084723021,0.001084723021,15554.09661
95443,685623,700001,100000,41018,9.280123781e-05,9.280123781e-05,31504.11013
96872,686265,900001,100000,41018,0.001397027991,0.001397027991,162761.608
99917,688958,600001,100000,41018,0.0004368235865,0.0004368235865,477582.1761
100593,689594,500001,100000,41018,0.0006770497686,0.0006770497686,302869.3253
102477,691385,600001,100000,41018,0.0008291708699,0.0008291708699,169515.0794
103143,692017,800001,100000,41018,0.001272976032,0.001272976032,264471.8766
103747,692185,1000001,100000,41018,0.0005607289968,0.0005607289968,411232.8246
104465,692584,700001,100000,41018,0.0004508233001,0.0004508233001,555755.9043
106145,694168,200001,100000,41018,0.0004912869739,0.0004912869739,368819.721
106614,694260,500001,100000,41018,0.0002969680666,0.0002969680666,395327.6829
108126,695463,600001,100000,41018,0.0001400999675,0.0001400999675,62497.17712
108210,695512,600001,100000,41018,0.0004534893094,0.0004534893094,357364.7711
108572,695610,800001,100000,41018,0.002389692179,0.002389692179,234443.4201
110474,697204,700001,100000,41018,0.0002912220003,0.0002912220003,240448.9057
110768,697263,500001,100000,41018,0.0005975328351,0.0005975328351,439759.2115
111920,698268,700001,100000,41018,0.0002543372863,0.0002543372863,139221.2348
112030,698307,500001,100000,41018,0.001291541634,0.001291541634,25460.28939
112809,698978,600001,100000,41018,0.0001606091172,0.0001606091172,190552.7077
113004,699135,600001,100000,41018,0.0002565625132,0.0002565625132,68144.56602
113615,699580,700001,100000,41018,0.0005453452008,0.0005453452008,503901.9401
114270,700196,1000001,100000,41018,5.962480324e-05,5.962480324e-05,295739.5808
114474,700231,700001,100000,41018,0.0003799211573,0.0003799211573,394538.9417
115097,700557,700001,100000,41018,0.0003033473539,0.0003033473539,73716.0022
115927,701312,900001,100000,41018,0.0003071437216,0.0003071437216,7103.338415
116573,701912,800001,100000,41018,0.0001424224918,0.0001424224918,133230.1671
117663,702633,500001,100000,41018,0.0001144656907,0.0001144656907,121299.2037
118357,703087,700001,100000,41018,0.0004288205324,0.0004288205324,367068.6273
118760,703317,600001,100000,41018,0.0002514430009,0.0002514430009,43747.09077
120016,703976,600001,100000,41018,0.0009433488115,0.0009433488115,73868.2471
120381,704084,1200001,100000,41018,0.001363540084,0.001363540084,133150.1388
121346,704806,600001,100000,41018,0.0005365864536,0.0005365864536,239286.2819
122202,705546,800001,100000,41018,0.0003082700696,0.0003082700696,70433.19669
122640,705711,700001,100000,41018,0.0002124535404,0.0002124535404,60567.72311
122980,705945,400001,100000,41018,0.0002107692408,0.0002107692408,202569.6278
123180,705998,700001,100000,41018,0.001837488024,0.001837488024,221843.5276
123756,706497,1100001,100000,41018,0.0002301892298,0.0002301892298,39329.13514
124317,706630,1100001,100000,41018,0.0009334036326,0.0009334036326,273186.7687
125859,707987,600001,100000,41018,0.0004677584362,0.0004677584362,422705.8226
126276,708230,1000001,100000,41018,0.0002054582891,0.0002054582891,582284.7559
127012,708609,800001,100000,41018,0.0001660630219,0.0001660630219,47300.48747
129095,710449,1200001,100000,41018,0.0005614983081,0.0005614983081,58633.53369
129707,710716,400001,100000,41018,0.000242606243,0.000242606243,390887.0742
130066,711002,700001,100000,41018,0.001167377149,0.001167377149,120129.4628
131283,712138,800001,100000,41018,0.0005833308575,0.0005833308575,387168.6389
131763,712211,600001,100000,41018,0.0007273879528,0.0007273879528,39637.55858
134183,714521,400001,100000,41018,7.309363562e-05,7.309363562e-05,294682.2896
134913,715036,600001,100000,41018,0.0002021575529,0.0002021575529,499715.701
135899,715734,400001,100000,41018,0.00037276265,0.00037276265,792512.3173
137422,717021,700001,100000,41018,0.00011928766,0.00011928766,583833.2156
137614,717111,900001,100000,41018,0.0002471384555,0.0002471384555,510719.095
140421,719739,1000001,100000,41018,0.0002097547031,0.0002097547031,250244.4418
144239,723297,500001,100000,41018,0.0004156844635,0.0004156844635,230336.7184
145764,724510,500001,100000,41018,0.000989383481,0.000989383481,535759.7072
146048,724642,800001,100000,41018,0.0001425083,0.0001425083,96239.66213
147067,725433,700001,100000,41018,0.000336427835,0.000336427835,437640.7063
147548,725709,900001,100000,41018,0.0001860001096,0.0001860001096,779000.2887
148364,726290,700001,100000,41018,0.0004133156641,0.0004133156641,6150.137832
149208,726924,900001,100000,41018,0.0001584745888,0.0001584745888,119690.3714
149585,727123,800001,100000,41018,0.00010975416,0.00010975416,34309.50596
149702,727180,500001,100000,41018,0.0001926594133,0.0001926594133,13866.12185
150487,727705,400001,100000,41018,0.0002913720717,0.0002913720717,545012.0831
152394,729486,700001,100000,41018,9.462471365e-05,9.462471365e-05,61915.91733
153862,730538,200001,100000,41018,0.0004860532271,0.0004860532271,38053.47344
156814,733213,600001,100000,41018,0.0009581246102,0.0009581246102,216372.8271
157148,733307,500001,100000,41018,0.0006299030906,0.0006299030906,210137.3842
159685,735517,700001,100000,41018,0.001213100739,0.001213100739,234950.4488
161826,737272,700001,100000,41018,5.705814325e-05,5.705814325e-05,691330.46
163065,738468,500001,100000,41018,0.0007800969821,0.0007800969821,27445.72402
165085,740356,1000001,100000,41018,0.0005751551131,0.0005751551131,152630.9079
168444,743537,700001,100000,41018,0.0003034251733,0.0003034251733,252306.7712
169227,744238,500001,100000,41018,0.0003100903096,0.0003100903096,64862.98418
169420,744261,800001,100000,41018,0.000457256685,0.000457256685,20616.17163
170485,745096,800001,100000,41018,2.599175658e-05,2.599175658e-05,401833.5028
171803,746332,900001,100000,41018,0.0001088533173,0.0001088533173,88408.87544
173182,747588,1000001,100000,41018,0.001042995507,0.001042995507,127487.8986
173921,748161,800001,100000,41018,0.001212709487,0.001212709487,303479.7407
174928,748952,700001,100000,41018,0.000159453607,0.000159453607,134207.7475
175644,749273,400001,100000,41018,0.0001895773018,0.0001895773018,427352.2859
177162,750668,800001,100000,41018,0.0007499266743,0.0007499266743,107758.6515
177249,750692,600001,100000,41018,0.001486552958,0.001486552958,269354.6073
180771,753879,500001,100000,41018,0.0004926553367,0.0004926553367,74191.9453
181439,754459,500001,100000,41018,0.0005595247657,0.0005595247657,247192.7734
182400,755192,700001,100000,41018,0.0005806794613,0.0005806794613,291767.6206
182780,755312,500001,100000,41018,0.0001877938296,0.0001877938296,804807.1785
184384,756487,600001,100000,41018,0.0005270794428,0.0005270794428,33317.67285
184794,756598,1000001,100000,41018,0.0004788248651,0.0004788248651,233398.0865
185032,756740,400001,100000,41018,0.0003024301446,0.0003024301446,72084.0871
186020,757639,400001,100000,41018,3.644615102e-05,3.644615102e-05,166054.4153
187182,758724,1000001,100000,41018,0.0006983560044,0.0006983560044,81115.84031
188026,759315,500001,100000,41018,0.0005822433083,0.0005822433083,229403.6787
191034,762132,1100001,100000,41018,0.001076493353,0.001076493353,377986.5621
191758,762486,500001,100000,41018,5.668956737e-05,5.668956737e-05,44511.69421
192618,763227,900001,100000,41018,0.0005300554918,0.0005300554918,303674.3339
194535,764714,400001,100000,37018,0.0001832293565,0.0001832293565,211563.4858
195043,765203,800001,100000,41018,0.0008182447589,0.0008182447589,343944.4746
195868,765252,500001,100000,41018,0.0007140811076,0.0007140811076,375872.1912
196576,765887,500001,100000,41018,0.0003000827446,0.0003000827446,464746.1642
197484,766245,400001,100000,41018,7.920322712e-05,7.920322712e-05,544795.1107
198286,766607,400001,100000,41018,0.0001564998318,0.0001564998318,12666.14831
198821,766842,500001,100000,41018,0.001018219581,0.001018219581,199833.8809
199340,766985,600001,100000,41018,0.0009308023038,0.0009308023038,89717.68706
694,768152,1000001,100000,41018,0.0007781285221,0.0007781285221,355339.5288
1981,769100,800001,100000,41018,0.000526586107,0.000526586107,157829.1507
3116,770113,1100001,100000,41018,5.45949131e-05,5.45949131e-05,758241.3524
4314,770772,900001,100000,41018,0.001038126659,0.001038126659,457430.4851
5455,771028,1000001,100000,41018,0.0003129397016,0.0003129397016,138752.4293
5620,771053,200001,100000,41018,0.0004834086715,0.0004834086715,576611.6921
6056,771339,600001,100000,41018,0.0005888575684,0.0005888575684,146131.1287
6241,771443,400001,100000,41018,4.706528572e-05,4.706528572e-05,4450.229938
7077,772194,900001,100000,41018,0.0008565510462,0.0008565510462,276040.8747
8250,773243,600001,100000,41018,0.0002839642019,0.0002839642019,79745.01553
8695,773398,600001,100000,41018,8.624890032e-05,8.624890032e-05,30500.3364
9029,773459,1000001,100000,41018,0.001163628882,0.001163628882,12943.24821
9819,774161,500001,100000,41018,0.0005176590975,0.0005176590975,96533.28739
10361,774659,1300001,100000,41018,0.0006639211667,0.0006639211667,58185.4526
12045,775894,700001,100000,41018,0.0007482247492,0.0007482247492,489621.8475
12511,776085,600001,100000,41018,0.0006366519055,0.0006366519055,220834.2179
13517,776332,700001,100000,41018,0.00101163475,0.00101163475,145873.7963
14275,776727,900001,100000,41018,0.001094954101,0.001094954101,176325.9309
14610,777005,600001,100000,41018,0.0007664434041,0.0007664434041,117987.8241
15309,777535,900001,100000,41018,0.0001724352249,0.0001724352249,390612.0478
16810,778690,800001,100000,41018,0.0004444691377,0.0004444691377,156120.6905
18226,779903,400001,100000,41018,0.0001832955189,0.0001832955189,735539.6519
19554,780700,400001,100000,41018,3.44332788e-05,3.44332788e-05,189915.9355
20832,781792,200001,100000,37018,0.001121988799,0.001121988799,403022.6188
21953,782891,700001,100000,41018,0.0004267497288,0.0004267497288,540410.3978
22293,782968,1000001,100000,41018,4.010620672e-05,4.010620672e-05,49595.12434
23081,783345,200001,100000,41018,0.0004904451171,0.0004904451171,27088.97266
24921,785105,800001,100000,41018,0.0004495462532,0.0004495462532,319337.2203
25829,785802,600001,100000,41018,0.0002010910751,0.0002010910751,421790.5791
26384,785922,200001,100000,41018,0.0004897927819,0.0004897927819,523539.7244
30689,789995,800001,100000,41018,0.0003336305785,0.0003336305785,541015.8558
31656,790740,600001,100000,41018,0.0002019107524,0.0002019107524,92697.79915
32158,791020,900001,100000,41018,0.001810453091,0.001810453091,376958.6387
33391,792216,600001,100000,41018,0.0001309614918,0.0001309614918,277987.7493
34307,792702,600001,100000,41018,0.0002425941135,0.0002425941135,61480.70258
34666,792750,400001,100000,41018,0.0001498008773,0.0001498008773,223638.9796
35003,792891,800001,100000,41018,0.0004370235468,0.0004370235468,363444.629
35495,792977,500001,100000,41018,0.0002292019423,0.0002292019423,54669.82579
36038,793146,700001,100000,41018,0.0002039879394,0.0002039879394,249807.246
36392,793418,900001,100000,41018,0.0003538624833,0.0003538624833,110016.2436
36904,793864,500001,100000,41018,0.0003036699387,0.0003036699387,428268.127
37772,794366,200001,100000,41018,0.0004895685168,0.0004895685168,258664.6275
38157,794399,1100001,100000,37018,0.001404296253,0.001404296253,370431.0264
38730,794939,200001,100000,41018,0.0004901097551,0.0004901097551,48857.79877
38966,795134,900001,100000,41018,0.001182859028,0.001182859028,134830.204
39312,795282,1100001,100000,41018,0.0004809219849,0.0004809219849,319182.0372
40180,795935,700001,100000,41018,6.635623195e-05,6.635623195e-05,80995.52578
41011,796262,500001,100000,41018,0.0004682134759,0.0004682134759,500872.8771
41149,796333,600001,100000,41018,0.0002658584413,0.0002658584413,119098.9469
43081,797971,1000001,100000,41018,0.001997255988,0.001997255988,309793.0193
43606,798173,500001,100000,41018,0.0006845226726,0.0006845226726,8812.016958
44337,798448,800001,100000,41018,0.0006756191738,0.0006756191738,56547.64635
44590,798674,1300001,100000,41018,0.0008744995803,0.0008744995803,128883.8969
45320,799116,900001,100000,41018,0.001000475851,0.001000475851,408062.5596
